RecipeID,Recipe_Name,Ingredients,Cooking_Method,Total_Calories_per_Serving,Total_Protein_g,Total_Fat_g,Total_Carbs_g,Total_Fiber_g,Total_Vit_A_IU,Total_Vit_C_mg,Total_Vit_D_ug,Total_Vit_E_mg,Total_Iron_mg,Total_Calcium_mg,Total_Potassium_mg,Dosha_Suitability,Linked_FoodIDs
R00448,Recipe_448_Chutney,"F001353:75,F005747:75,F000559:50,F005530:100,F004366:75",Steamed,1044.7,60.0,38.72,164.65,43.88,2642.76,169.74,20.12,29.93,30.83,822.83,1148.11,Vata:Favorable;Pitta:Neutral;Kapha:Favorable,"F001353,F005747,F000559,F005530,F004366"
R00449,Recipe_449_Salad,"F009344:40,F002621:15,F006762:40,F005088:100,F007500:50,F000094:20,F003204:10",Sauteed,1323.3,25.74,107.21,67.94,6.04,1442.76,102.29,10.48,15.83,20.8,495.61,821.62,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,"F009344,F002621,F006762,F005088,F007500,F000094,F003204"
R00450,Recipe_450_Kheer,"F007053:15,F001435:15,F002159:60,F005496:5,F008980:100",Roasted,812.1,37.3,56.74,55.82,18.79,1177.65,48.02,7.83,10.02,5.95,292.04,753.88,Vata:Favorable;Pitta:Neutral;Kapha:Unfavorable,"F007053,F001435,F002159,F005496,F008980"
R00451,Recipe_451_Kheer,"F004154:40,F002655:15,F006808:60,F005326:10,F003972:20,F002024:60,F000483:20,F003484:5",Roasted,1308.5,15.09,123.71,44.54,5.62,1386.63,96.43,11.29,6.34,25.11,450.26,1270.76,Vata:Unfavorable;Pitta:Favorable;Kapha:Unfavorable,"F004154,F002655,F006808,F005326,F003972,F002024,F000483,F003484"
R00452,Recipe_452_Kheer,"F007977:25,F006297:15,F002753:40",Sauteed,157.1,8.3,6.08,24.34,2.88,853.22,27.96,2.76,3.13,9.27,111.43,498.04,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Unfavorable,"F007977,F006297,F002753"
R00453,Recipe_453_Kheer,"F003170:100,F008019:25,F001982:25,F002245:75",Roasted,484.6,15.32,5.9,94.22,9.25,1549.6,76.14,6.25,13.96,17.5,307.51,865.8,Vata:Favorable;Pitta:Neutral;Kapha:Unfavorable,"F003170,F008019,F001982,F002245"
R00454,Recipe_454_Pulao,"F003368:60,F000051:10,F003563:75",Grilled,242.6,10.3,10.4,37.54,14.29,1132.77,87.72,2.68,8.07,4.65,301.98,475.92,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,"F003368,F000051,F003563"
R00455,Recipe_455_Stew,"F003567:30,F009028:20,F002816:60",Sauteed,358.8,18.57,3.68,68.27,8.59,544.09,65.48,1.6,6.12,5.0,174.96,306.76,Vata:Unfavorable;Pitta:Favorable;Kapha:Favorable,"F003567,F009028,F002816"
R00456,Recipe_456_Salad,"F006102:10,F004801:75,F003075:75,F000407:50,F007102:15,F006719:20,F000808:30,F002559:40",Steamed,976.5,47.53,55.94,83.49,2.25,1229.73,71.96,9.22,9.5,27.5,517.86,1152.93,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,"F006102,F004801,F003075,F000407,F007102,F006719,F000808,F002559"
R00457,Recipe_457_Curry,"F009461:25,F003132:100,F000891:10,F005835:50",Baked,174.6,5.3,4.76,34.57,6.48,289.47,105.63,4.5,10.98,16.4,486.58,836.23,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,"F009461,F003132,F000891,F005835"
R00458,Recipe_458_Wrap,"F006963:15,F008601:15,F005141:10,F001731:10,F001280:50,F008435:60,F006901:60",Fermented,441.8,19.35,8.03,89.26,8.16,1289.74,49.6,8.99,12.76,25.29,521.58,572.85,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,"F006963,F008601,F005141,F001731,F001280,F008435,F006901"
R00459,Recipe_459_Wrap,"F003816:10,F009294:10",Baked,17.8,1.84,2.47,2.35,0.41,161.62,7.11,0.37,1.25,1.43,9.98,72.6,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,"F003816,F009294"
R00460,Recipe_460_Chutney,"F001426:20,F005847:60,F001303:20,F009537:75,F007069:20,F003788:5",Roasted,364.8,28.3,12.48,27.36,9.32,1134.59,106.58,9.57,7.57,19.61,413.22,537.83,Vata:Favorable;Pitta:Favorable;Kapha:Unfavorable,"F001426,F005847,F001303,F009537,F007069,F003788"
R00461,Recipe_461_Stew,"F009033:40,F003986:60",Steamed,85.4,8.7,5.64,7.14,1.38,44.55,47.47,2.68,5.75,3.83,176.08,379.92,Vata:Favorable;Pitta:Neutral;Kapha:Favorable,"F009033,F003986"
R00462,Recipe_462_Dal,"F002253:10,F004956:15,F001538:5,F001292:50",Grilled,462.9,1.86,49.68,10.62,0.58,687.93,21.08,3.01,2.45,3.23,84.27,447.07,Vata:Favorable;Pitta:Unfavorable;Kapha:Neutral,"F002253,F004956,F001538,F001292"
R00463,Recipe_463_Dal,"F006580:75,F004302:75,F004538:75,F007654:50,F004528:100,F000092:60,F005909:40",Pressure Cooked,1943.1,42.68,161.22,132.68,21.63,2675.97,253.62,11.35,15.82,24.41,1196.99,1981.93,Vata:Unfavorable;Pitta:Neutral;Kapha:Unfavorable,"F006580,F004302,F004538,F007654,F004528,F000092,F005909"
R00464,Recipe_464_Stirfry,"F002984:75,F007962:10,F001937:15,F005713:10,F008806:20,F003801:40,F008159:60",Fermented,858.9,31.61,50.1,70.14,23.5,1447.69,85.35,7.54,12.73,17.57,536.29,1243.49,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,"F002984,F007962,F001937,F005713,F008806,F003801,F008159"
R00465,Recipe_465_Stirfry,"F007862:100,F005621:20,F003029:60,F007669:5,F001854:25,F007419:15,F006444:25",Baked,983.7,25.21,78.1,45.75,14.5,1577.84,125.85,14.79,16.61,13.78,308.89,1678.49,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Neutral,"F007862,F005621,F003029,F007669,F001854,F007419,F006444"
R00466,Recipe_466_Pulao,"F001801:30,F006753:15,F002009:30,F005959:75,F002731:100,F004554:60,F002455:60",Fermented,1128.9,60.05,38.08,125.14,14.37,2426.38,130.72,14.92,21.93,26.86,756.21,1670.8,Vata:Neutral;Pitta:Neutral;Kapha:Neutral,"F001801,F006753,F002009,F005959,F002731,F004554,F002455"
R00467,Recipe_467_Dal,"F005512:15,F003498:75,F002158:20,F005083:10,F000424:25",Baked,307.9,18.26,22.47,5.11,0.56,1126.1,92.98,8.25,4.38,7.0,159.92,606.3,Vata:Neutral;Pitta:Unfavorable;Kapha:Unfavorable,"F005512,F003498,F002158,F005083,F000424"
R00468,Recipe_468_Curry,"F004440:75,F001475:10",Raw,141.6,2.92,1.64,33.4,1.75,123.45,24.35,0.77,6.29,3.76,188.27,553.53,Vata:Unfavorable;Pitta:Favorable;Kapha:Favorable,"F004440,F001475"
R00469,Recipe_469_Wrap,"F003496:30,F001063:50,F004658:40,F003774:50,F006578:40",Fermented,400.2,15.96,5.27,88.93,4.7,1085.2,87.15,10.51,12.3,17.04,452.87,552.13,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Favorable,"F003496,F001063,F004658,F003774,F006578"
R00470,Recipe_470_Wrap,"F008975:20,F000807:60",Roasted,158.5,6.08,15.66,1.62,0.0,469.35,41.39,1.28,3.15,8.67,220.78,542.53,Vata:Favorable;Pitta:Favorable;Kapha:Neutral,"F008975,F000807"
R00471,Recipe_471_Pulao,"F006614:50,F008894:25,F004650:100,F003020:40,F004556:20,F007253:30,F009387:25",Fried,410.2,32.63,17.2,46.35,1.54,1578.94,116.5,11.51,14.35,33.21,512.44,1424.33,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,"F006614,F008894,F004650,F003020,F004556,F007253,F009387"
R00472,Recipe_472_Pulao,"F002109:20,F000974:50,F005554:10,F007176:10,F002114:40,F006797:60",Pressure Cooked,307.8,13.46,14.52,65.23,6.27,815.36,110.86,7.92,9.89,14.12,379.8,886.63,Vata:Unfavorable;Pitta:Favorable;Kapha:Unfavorable,"F002109,F000974,F005554,F007176,F002114,F006797"
R00473,Recipe_473_Wrap,"F001126:30,F008883:5,F001260:25",Fried,147.2,6.87,2.61,28.2,2.55,460.52,13.29,2.39,1.22,4.99,60.54,306.76,Vata:Favorable;Pitta:Favorable;Kapha:Unfavorable,"F001126,F008883,F001260"
R00474,Recipe_474_Pulao,"F007797:40,F001417:30,F009088:75,F007786:20,F005204:40,F008687:5,F001964:5",Roasted,485.6,15.37,16.25,59.21,12.41,1667.25,88.18,10.33,13.71,18.04,436.3,427.77,Vata:Unfavorable;Pitta:Neutral;Kapha:Unfavorable,"F007797,F001417,F009088,F007786,F005204,F008687,F001964"
R00475,Recipe_475_Dal,"F001480:5,F008049:50,F001987:25,F003741:15,F002724:40",Steamed,444.5,19.98,28.66,30.34,9.98,682.64,51.41,8.69,9.31,11.5,257.14,486.41,Vata:Favorable;Pitta:Favorable;Kapha:Neutral,"F001480,F008049,F001987,F003741,F002724"
R00476,Recipe_476_Kheer,"F008731:75,F004058:75,F007997:10,F007535:40,F003893:40,F006779:5,F004674:30,F002690:40",Slow Cooked,438.5,33.04,13.82,26.66,8.01,2715.03,115.76,13.53,18.53,22.47,449.47,1244.42,Vata:Unfavorable;Pitta:Favorable;Kapha:Unfavorable,"F008731,F004058,F007997,F007535,F003893,F006779,F004674,F002690"
R00477,Recipe_477_Curry,"F008648:25,F008324:15,F002215:60,F008698:5,F006094:100,F006224:40",Roasted,675.1,34.56,11.99,97.15,5.3,667.19,154.29,4.58,12.21,15.14,688.07,1188.71,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,"F008648,F008324,F002215,F008698,F006094,F006224"
R00478,Recipe_478_Dal,"F007554:20,F007558:100",Baked,143.2,5.2,0.98,29.06,1.74,1099.54,39.31,8.51,2.79,10.2,239.28,241.1,Vata:Favorable;Pitta:Unfavorable;Kapha:Favorable,"F007554,F007558"
R00479,Recipe_479_Wrap,"F003369:20,F001962:15,F009613:15,F007929:10,F002723:60,F007844:40,F007814:15,F005648:15",Raw,540.9,31.57,31.71,42.18,6.58,565.16,98.41,7.63,13.85,17.24,482.3,867.96,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,"F003369,F001962,F009613,F007929,F002723,F007844,F007814,F005648"
R00480,Recipe_480_Stirfry,"F001175:60,F001802:20,F005013:5,F009887:5,F005816:5",Grilled,346.9,2.82,24.31,10.56,1.27,859.06,34.43,1.78,3.59,7.26,255.74,551.15,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,"F001175,F001802,F005013,F009887,F005816"
R00481,Recipe_481_Pulao,"F008829:75,F004070:75,F005658:20,F008704:30,F009017:40,F003698:20",Fermented,726.6,37.29,31.41,80.4,7.95,1960.22,95.53,9.86,10.53,11.72,830.89,1340.32,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Neutral,"F008829,F004070,F005658,F008704,F009017,F003698"
R00482,Recipe_482_Raita,"F004777:50,F001648:5,F002416:5,F001765:50,F001040:40,F001696:50,F008540:15",Boiled,362.2,29.87,9.39,44.74,17.25,1758.82,75.17,9.19,7.88,14.78,511.94,833.15,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,"F004777,F001648,F002416,F001765,F001040,F001696,F008540"
R00483,Recipe_483_Dal,"F006992:75,F001673:50,F002355:75,F006853:50,F008276:50,F007951:20,F000152:25",Baked,550.5,27.26,18.33,69.12,8.22,1582.36,96.79,20.91,16.3,24.28,235.87,1285.5,Vata:Unfavorable;Pitta:Favorable;Kapha:Favorable,"F006992,F001673,F002355,F006853,F008276,F007951,F000152"
R00484,Recipe_484_Curry,"F007917:100,F002245:100,F003041:15,F009938:40,F000335:100,F004033:60,F000349:25",Grilled,1335.7,45.78,84.24,63.16,15.11,2937.91,179.63,19.67,21.8,36.78,1021.94,1603.92,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,"F007917,F002245,F003041,F009938,F000335,F004033,F000349"
R00485,Recipe_485_Stew,"F004605:40,F003596:25,F000699:20,F001466:75,F008003:25,F002353:20,F009866:60",Boiled,364.7,22.38,9.76,48.84,5.94,1649.92,120.79,15.78,11.31,24.22,513.57,816.91,Vata:Unfavorable;Pitta:Neutral;Kapha:Unfavorable,"F004605,F003596,F000699,F001466,F008003,F002353,F009866"
R00486,Recipe_486_Pulao,"F009334:10,F005310:25,F008582:100,F007750:40,F005499:10,F005576:75,F002237:15,F006130:25",Raw,1121.9,33.62,45.28,133.61,14.5,2275.38,116.9,12.95,8.0,19.17,489.79,1083.11,Vata:Favorable;Pitta:Favorable;Kapha:Unfavorable,"F009334,F005310,F008582,F007750,F005499,F005576,F002237,F006130"
R00487,Recipe_487_Pulao,"F003171:15,F002706:15,F004308:20,F000419:100",Slow Cooked,223.8,13.51,1.56,41.57,7.36,596.36,41.76,7.33,5.29,11.59,331.66,780.52,Vata:Unfavorable;Pitta:Favorable;Kapha:Neutral,"F003171,F002706,F004308,F000419"
R00488,Recipe_488_Salad,"F007311:20,F003251:50,F009705:100,F002043:20,F007383:15,F008825:5,F003885:20,F001797:30",Fermented,642.3,39.74,51.66,46.96,7.55,1739.82,111.62,8.92,12.6,22.63,388.65,942.46,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,"F007311,F003251,F009705,F002043,F007383,F008825,F003885,F001797"
R00489,Recipe_489_Raita,"F000865:75,F001900:5,F002694:60,F009247:40",Roasted,647.7,15.3,41.4,51.45,10.26,1468.73,46.61,10.9,10.18,13.09,406.16,780.28,Vata:Unfavorable;Pitta:Neutral;Kapha:Favorable,"F000865,F001900,F002694,F009247"
R00490,Recipe_490_Dal,"F000678:30,F000161:20",Slow Cooked,283.7,10.38,25.98,7.82,4.24,71.58,4.85,2.88,3.11,3.98,79.12,155.54,Vata:Unfavorable;Pitta:Neutral;Kapha:Unfavorable,"F000678,F000161"
R00491,Recipe_491_Stirfry,"F009646:10,F005738:15,F002295:15,F009107:50,F002182:5,F000421:10,F000414:75",Pressure Cooked,704.5,38.79,40.6,57.7,12.84,855.3,77.29,10.13,7.31,15.12,428.34,692.66,Vata:Neutral;Pitta:Favorable;Kapha:Neutral,"F009646,F005738,F002295,F009107,F002182,F000421,F000414"
R00492,Recipe_492_Pulao,"F009163:40,F007129:50,F001490:10,F009570:10,F004906:50",Grilled,633.2,11.59,51.24,30.85,13.78,705.48,55.37,4.02,6.51,11.1,422.58,586.78,Vata:Favorable;Pitta:Unfavorable;Kapha:Favorable,"F009163,F007129,F001490,F009570,F004906"
R00493,Recipe_493_Salad,"F001190:20,F003029:75,F005399:50,F002547:30,F003945:25,F000618:20,F000596:5",Fermented,662.0,22.96,51.66,26.7,6.26,1185.97,75.69,12.78,6.73,12.69,488.01,1197.58,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,"F001190,F003029,F005399,F002547,F003945,F000618,F000596"
R00494,Recipe_494_Raita,"F005518:20,F000535:5,F004021:20",Grilled,27.5,1.36,1.6,13.87,1.86,280.42,16.27,1.38,2.84,3.96,52.62,231.19,Vata:Unfavorable;Pitta:Favorable;Kapha:Unfavorable,"F005518,F000535,F004021"
R00495,Recipe_495_Curry,"F006100:40,F003045:5,F001845:15,F002604:30,F007210:20,F002819:100,F003192:15",Fermented,586.4,18.95,16.14,53.92,9.13,1248.63,86.85,9.27,9.57,18.0,652.65,1170.59,Vata:Neutral;Pitta:Unfavorable;Kapha:Favorable,"F006100,F003045,F001845,F002604,F007210,F002819,F003192"
R00496,Recipe_496_Stirfry,"F004141:100,F004801:75,F009352:15,F003199:5,F007314:15,F001280:30,F006931:40",Sauteed,892.0,38.64,32.24,70.84,21.83,1504.52,59.13,6.55,9.93,21.88,452.67,770.07,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,"F004141,F004801,F009352,F003199,F007314,F001280,F006931"
R00497,Recipe_497_Salad,"F008239:40,F008340:20",Roasted,235.0,7.96,4.08,28.56,11.78,584.27,20.09,0.43,1.13,2.9,135.05,196.33,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Unfavorable,"F008239,F008340"
R00498,Recipe_498_Kheer,"F001271:5,F008983:5,F001765:75",Raw,155.8,23.35,10.6,0.0,0.0,478.89,40.65,0.92,4.18,0.87,38.43,440.66,Vata:Favorable;Pitta:Favorable;Kapha:Neutral,"F001271,F008983,F001765"
R00499,Recipe_499_Curry,"F007540:5,F000277:5,F004662:40,F008488:60,F005072:20,F000659:20,F007841:25",Fermented,377.8,14.88,6.44,78.12,10.98,1618.09,85.91,8.05,9.07,10.23,492.57,733.5,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,"F007540,F000277,F004662,F008488,F005072,F000659,F007841"
R00500,Recipe_500_Wrap,"F008725:30,F005954:75,F002893:15,F004596:15,F002027:5,F001061:50,F002146:10,F004030:60",Slow Cooked,839.1,44.24,41.22,74.86,15.07,1195.57,122.4,11.36,16.26,10.79,650.37,959.1,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Unfavorable,"F008725,F005954,F002893,F004596,F002027,F001061,F002146,F004030"
R00501,Recipe_501_Stirfry,"F006129:30,F004987:20,F007566:60,F007717:40",Grilled,654.3,27.42,39.2,46.42,13.58,1156.97,58.68,6.19,6.85,10.94,443.28,665.27,Vata:Neutral;Pitta:Favorable;Kapha:Favorable,"F006129,F004987,F007566,F007717"
R00502,Recipe_502_Stirfry,"F000077:30,F005709:100",Sauteed,132.1,7.54,5.06,36.0,0.0,413.57,54.68,5.2,8.48,7.92,39.42,597.02,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,"F000077,F005709"
R00503,Recipe_503_Kheer,"F003698:75,F002418:20,F006649:75,F003718:30,F001919:25",Pressure Cooked,519.6,16.43,45.4,88.64,4.11,1643.53,68.12,4.61,10.61,11.79,551.06,448.78,Vata:Favorable;Pitta:Unfavorable;Kapha:Favorable,"F003698,F002418,F006649,F003718,F001919"
R00504,Recipe_504_Stirfry,"F002607:75,F000847:10,F004966:40,F004945:100",Pressure Cooked,255.3,10.15,9.41,50.68,13.73,1655.49,89.87,3.61,11.91,11.56,220.84,818.94,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,"F002607,F000847,F004966,F004945"
R00505,Recipe_505_Curry,"F006535:10,F001501:40,F003088:25",Baked,253.7,11.58,22.56,19.08,4.36,289.06,30.62,3.44,4.54,6.88,96.33,285.19,Vata:Neutral;Pitta:Unfavorable;Kapha:Neutral,"F006535,F001501,F003088"
R00506,Recipe_506_Stirfry,"F009944:25,F007849:15,F004013:60,F008004:25",Grilled,255.3,24.6,4.26,32.35,3.55,786.4,69.32,3.28,6.61,6.83,197.81,363.5,Vata:Favorable;Pitta:Unfavorable;Kapha:Favorable,"F009944,F007849,F004013,F008004"
R00507,Recipe_507_Stirfry,"F006236:100,F003370:20",Roasted,410.7,9.24,23.82,62.9,14.78,543.65,63.8,7.41,11.16,4.6,437.51,863.89,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Neutral,"F006236,F003370"
R00508,Recipe_508_Salad,"F006528:50,F001030:20,F004638:5,F004661:60",Sauteed,160.8,5.84,11.66,16.25,4.73,1199.82,59.34,5.65,5.49,15.67,276.53,723.92,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Neutral,"F006528,F001030,F004638,F004661"
R00509,Recipe_509_Kheer,"F000873:100,F009234:20,F008852:30,F008516:60,F001749:50",Fried,945.4,18.08,94.47,41.23,3.1,1270.25,105.14,15.6,14.37,16.04,664.57,1509.71,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Unfavorable,"F000873,F009234,F008852,F008516,F001749"
R00510,Recipe_510_Curry,"F003151:30,F005952:20",Roasted,52.7,1.17,1.98,14.49,0.0,240.89,27.1,2.63,1.32,5.73,23.82,230.66,Vata:Favorable;Pitta:Neutral;Kapha:Favorable,"F003151,F005952"
R00511,Recipe_511_Pulao,"F002479:100,F000699:100",Raw,438.9,36.7,22.7,77.6,2.6,1023.94,69.76,14.39,11.24,21.13,222.83,595.48,Vata:Favorable;Pitta:Neutral;Kapha:Unfavorable,"F002479,F000699"
R00512,Recipe_512_Stirfry,"F003087:10,F003640:75",Pressure Cooked,57.1,1.5,0.34,17.52,1.72,864.07,8.69,5.18,5.89,11.12,60.94,379.1,Vata:Neutral;Pitta:Unfavorable;Kapha:Neutral,"F003087,F003640"
R00513,Recipe_513_Chutney,"F001686:25,F005792:100,F001028:60,F005613:50,F005186:25,F007463:20,F009748:100,F007060:30",Raw,1135.1,12.21,97.52,44.45,10.56,2112.85,161.87,19.66,19.4,31.82,1032.2,1031.93,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Unfavorable,"F001686,F005792,F001028,F005613,F005186,F007463,F009748,F007060"
R00514,Recipe_514_Curry,"F009211:20,F009286:10,F006636:10,F004814:75",Fried,137.7,3.04,3.02,30.32,5.58,919.1,38.11,4.04,8.91,13.61,131.99,627.05,Vata:Neutral;Pitta:Neutral;Kapha:Unfavorable,"F009211,F009286,F006636,F004814"
R00515,Recipe_515_Raita,"F009666:20,F007775:75,F004585:25",Fried,200.1,11.92,7.93,18.8,1.4,772.99,35.48,7.22,4.47,7.82,226.23,283.82,Vata:Favorable;Pitta:Unfavorable;Kapha:Unfavorable,"F009666,F007775,F004585"
R00516,Recipe_516_Stirfry,"F006911:50,F001857:75,F005270:15,F001418:50",Baked,669.3,36.78,38.56,68.05,14.4,1521.47,47.51,12.37,11.01,12.92,426.61,1204.56,Vata:Neutral;Pitta:Unfavorable;Kapha:Favorable,"F006911,F001857,F005270,F001418"
R00517,Recipe_517_Salad,"F008593:40,F005750:25,F004509:40,F000292:5,F007902:50",Pressure Cooked,730.2,14.14,61.73,33.88,5.4,1057.2,74.43,2.3,10.57,7.99,322.87,368.95,Vata:Unfavorable;Pitta:Favorable;Kapha:Neutral,"F008593,F005750,F004509,F000292,F007902"
R00518,Recipe_518_Salad,"F000085:25,F003936:20,F003044:20",Raw,42.4,2.54,0.66,15.51,1.12,626.23,24.79,2.99,2.38,6.18,151.59,376.07,Vata:Unfavorable;Pitta:Favorable;Kapha:Neutral,"F000085,F003936,F003044"
R00519,Recipe_519_Stew,"F009025:20,F000926:20,F002526:75",Sauteed,297.4,5.47,2.88,60.0,2.56,888.62,53.52,5.1,10.1,5.08,251.66,308.69,Vata:Unfavorable;Pitta:Neutral;Kapha:Unfavorable,"F009025,F000926,F002526"
R00520,Recipe_520_Stew,"F005688:5,F007404:30",Fried,36.2,1.0,1.01,5.98,0.25,243.13,19.42,0.64,3.11,3.84,41.02,41.91,Vata:Neutral;Pitta:Unfavorable;Kapha:Favorable,"F005688,F007404"
R00521,Recipe_521_Stew,"F007814:15,F000862:10",Boiled,62.1,1.8,4.07,5.46,0.85,114.95,10.71,1.51,1.5,0.82,46.64,119.43,Vata:Favorable;Pitta:Favorable;Kapha:Neutral,"F007814,F000862"
R00522,Recipe_522_Raita,"F005343:100,F002187:75,F006368:50,F007447:100,F004280:25,F003077:5,F000753:20",Raw,846.6,72.31,28.06,90.08,13.73,647.52,143.24,15.22,15.9,41.99,844.87,1497.52,Vata:Unfavorable;Pitta:Favorable;Kapha:Unfavorable,"F005343,F002187,F006368,F007447,F004280,F003077,F000753"
R00523,Recipe_523_Stirfry,"F009904:15,F008727:100,F001367:100,F006884:20,F006610:30",Sauteed,354.3,7.82,15.07,62.1,4.39,1467.9,118.06,10.97,13.62,24.51,757.27,1065.58,Vata:Favorable;Pitta:Unfavorable;Kapha:Favorable,"F009904,F008727,F001367,F006884,F006610"
R00524,Recipe_524_Raita,"F005989:5,F007458:100,F009691:75,F007522:40,F003298:75",Boiled,937.7,37.78,65.08,101.31,16.97,1687.56,154.34,4.92,11.09,23.25,285.32,1219.68,Vata:Neutral;Pitta:Unfavorable;Kapha:Favorable,"F005989,F007458,F009691,F007522,F003298"
R00525,Recipe_525_Dal,"F009088:60,F004963:30,F005356:50",Pressure Cooked,237.7,12.15,9.26,35.59,7.21,1446.92,48.17,4.81,7.14,15.31,203.13,410.96,Vata:Unfavorable;Pitta:Neutral;Kapha:Unfavorable,"F009088,F004963,F005356"
R00526,Recipe_526_Kheer,"F003831:10,F006933:25,F007500:25,F003570:40,F001368:50,F000333:10",Slow Cooked,686.1,13.38,69.52,10.04,0.74,988.73,80.61,9.66,7.11,11.99,322.79,579.77,Vata:Favorable;Pitta:Neutral;Kapha:Favorable,"F003831,F006933,F007500,F003570,F001368,F000333"
R00527,Recipe_527_Raita,"F006608:60,F007229:60,F005492:20,F008472:75,F007592:50,F002486:60",Raw,1018.0,51.26,50.74,78.62,12.0,2037.45,182.94,13.1,17.3,21.68,795.13,1276.68,Vata:Neutral;Pitta:Favorable;Kapha:Unfavorable,"F006608,F007229,F005492,F008472,F007592,F002486"
R00528,Recipe_528_Stew,"F007417:25,F001378:50,F003236:100,F004018:75,F000539:25",Roasted,936.0,29.3,47.88,83.5,24.82,1355.7,93.43,10.56,13.11,23.91,535.77,636.63,Vata:Neutral;Pitta:Neutral;Kapha:Favorable,"F007417,F001378,F003236,F004018,F000539"
R00529,Recipe_529_Stew,"F006388:40,F000667:40,F000795:100",Raw,599.8,35.06,6.66,85.78,9.64,878.95,81.45,6.24,7.13,10.93,415.92,912.33,Vata:Favorable;Pitta:Neutral;Kapha:Unfavorable,"F006388,F000667,F000795"
R00530,Recipe_530_Kheer,"F005097:20,F005127:50,F002933:60",Fried,269.0,11.51,13.93,19.86,5.74,460.47,34.52,6.93,7.4,10.12,179.82,286.3,Vata:Neutral;Pitta:Favorable;Kapha:Neutral,"F005097,F005127,F002933"
R00531,Recipe_531_Pulao,"F005673:40,F008375:20,F004003:30,F002480:50,F002085:40,F001182:10,F001423:40,F007344:15",Fried,927.1,18.09,74.01,51.24,8.77,1492.02,124.46,10.62,13.52,20.39,575.32,1251.79,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Neutral,"F005673,F008375,F004003,F002480,F002085,F001182,F001423,F007344"
R00532,Recipe_532_Curry,"F003486:100,F003353:25,F007563:60,F005328:100",Steamed,1136.4,55.18,75.3,104.65,13.58,2089.82,133.12,13.78,12.47,32.41,679.71,1453.59,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,"F003486,F003353,F007563,F005328"
R00533,Recipe_533_Raita,"F001801:5,F001938:60",Fermented,487.5,0.05,55.39,0.54,0.09,340.28,15.09,2.4,6.25,8.35,159.75,337.39,Vata:Favorable;Pitta:Favorable;Kapha:Favorable,"F001801,F001938"
R00534,Recipe_534_Stew,"F003973:10,F009396:20,F004050:30,F009527:20,F001379:100,F001042:100,F007516:75,F009679:75",Slow Cooked,948.2,41.44,47.05,119.65,23.3,2072.26,92.23,14.97,15.61,41.32,948.33,1900.33,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Favorable,"F003973,F009396,F004050,F009527,F001379,F001042,F007516,F009679"
R00535,Recipe_535_Stew,"F002720:25,F004868:25,F004199:60,F008714:40",Roasted,462.7,17.4,22.14,66.62,10.82,1421.97,71.78,9.0,6.47,12.28,260.44,1097.19,Vata:Favorable;Pitta:Neutral;Kapha:Unfavorable,"F002720,F004868,F004199,F008714"
R00536,Recipe_536_Wrap,"F007425:5,F007519:100,F003519:20,F002220:15,F006330:15,F004621:40,F000350:60,F009229:15",Steamed,1171.0,9.88,113.53,43.12,14.56,1417.25,99.52,13.2,6.1,24.7,550.43,990.54,Vata:Unfavorable;Pitta:Unfavorable;Kapha:Neutral,"F007425,F007519,F003519,F002220,F006330,F004621,F000350,F009229"
R00537,Recipe_537_Wrap,"F003997:25,F001481:60,F005678:20,F001749:15",Steamed,463.1,9.65,43.0,21.02,4.23,464.6,47.7,4.2,5.48,12.29,199.52,520.45,Vata:Favorable;Pitta:Neutral;Kapha:Favorable,"F003997,F001481,F005678,F001749"
